  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.53700836e-09   1.70449101e-10
     1       3   0.00000000e+00   0.00000000e+00
     2       1   4.62838350e-04   7.49961442e-01
     2       2   1.26889291e-08   2.96329345e-10
     2       3   0.00000000e+00   0.00000000e+00
     3       1   7.71733933e-04   5.55441299e-01
     3       2   2.28494684e-08   2.44478106e-10
     3       3   0.00000000e+00   0.00000000e+00
     4       1   1.08104939e-03   4.37297524e-01
     4       2   3.30217794e-08   2.00915640e-10
     4       3   0.00000000e+00   0.00000000e+00
     5       1   1.39091576e-03   3.59703758e-01
     5       2   4.32090337e-08   1.69178770e-10
     5       3   0.00000000e+00   0.00000000e+00
     6       1   1.70146509e-03   3.05162606e-01
     6       2   5.34144280e-08   1.45466873e-10
     6       3   0.00000000e+00   0.00000000e+00
     7       1   2.01283071e-03   2.64814704e-01
     7       2   6.36411879e-08   1.27591322e-10
     7       3   0.00000000e+00   0.00000000e+00
     8       1   2.32514752e-03   2.33783960e-01
     8       2   7.38925745e-08   1.13332343e-10
     8       3   0.00000000e+00   0.00000000e+00
     9       1   2.63855220e-03   2.09185074e-01
     9       2   8.41718901e-08   1.02070241e-10
     9       3   0.00000000e+00   0.00000000e+00
    10       1   2.95318352e-03   1.89207499e-01
    10       2   9.44824845e-08   9.26021603e-11
    10       3   1.12753792e-16   0.00000000e+00
    11       1   3.26918262e-03   1.72659715e-01
    11       2   1.04827760e-07   8.50359789e-11
    11       3   0.00000000e+00   0.00000000e+00
    12       1   3.58669331e-03   1.58726329e-01
    12       2   1.15211178e-07   7.83173163e-11
    12       3   0.00000000e+00   0.00000000e+00
    13       1   3.90586235e-03   1.46830882e-01
    13       2   1.25636268e-07   7.26598651e-11
    13       3   0.00000000e+00   0.00000000e+00
    14       1   4.22683980e-03   1.36554480e-01
    14       2   1.36106631e-07   6.76720337e-11
    14       3   0.00000000e+00   0.00000000e+00
    15       1   4.54977932e-03   1.27585490e-01
    15       2   1.46625947e-07   6.31052684e-11
    15       3   0.00000000e+00   0.00000000e+00
    16       1   4.87483856e-03   1.19687327e-01
    16       2   1.57197986e-07   5.94205165e-11
    16       3   1.15534431e-16   0.00000000e+00
    17       1   5.20217949e-03   1.12677167e-01
    17       2   1.67826613e-07   5.60630555e-11
    17       3   0.00000000e+00   0.00000000e+00
    18       1   5.53196880e-03   1.06411515e-01
    18       2   1.78515797e-07   5.29863450e-11
    18       3   1.16777879e-16   0.00000000e+00
    19       1   5.86437831e-03   1.00776179e-01
    19       2   1.89269619e-07   5.02767027e-11
    19       3   0.00000000e+00   0.00000000e+00
    20       1   6.19958543e-03   9.56791578e-02
    20       2   2.00092282e-07   4.76997654e-11
    20       3   0.00000000e+00   0.00000000e+00
    21       1   6.53777357e-03   9.10455053e-02
    21       2   2.10988123e-07   4.56049501e-11
    21       3   1.18963563e-16   0.00000000e+00
    22       1   6.87913266e-03   8.68135543e-02
    22       2   2.21961620e-07   4.33753360e-11
    22       3   0.00000000e+00   0.00000000e+00
    23       1   7.22385969e-03   8.29321022e-02
    23       2   2.33017406e-07   4.15381586e-11
    23       3   0.00000000e+00   0.00000000e+00
    24       1   7.57215922e-03   7.93582827e-02
    24       2   2.44160278e-07   3.97239037e-11
    24       3   1.21560692e-16   0.00000000e+00
    25       1   7.92424404e-03   7.60559358e-02
    25       2   2.55395213e-07   3.82287827e-11
    25       3   0.00000000e+00   0.00000000e+00
    26       1   8.28033577e-03   7.29943460e-02
    26       2   2.66727382e-07   3.66796669e-11
    26       3   1.23538444e-16   0.00000000e+00
    27       1   8.64066557e-03   7.01472549e-02
    27       2   2.78162160e-07   3.52108278e-11
